,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
902,SpaceX,198.93045,0.59914,-95.86591,-1.05095,228.86852,-120.08762,AI,-0.37995,-0.00912,10.42262,2.50341,True,946.71932
903,Tesla,199.75365,-0.53203,-98.07760,-1.04407,229.70821,-122.51995,EBIT/Wh,-2.48782,0.56022,12.23023,-0.08164,True,949.72945
904,TwitterX,197.85090,0.81329,-101.05813,-1.05032,227.79516,-120.44969,AI,2.87453,2.70719,9.97273,1.80379,True,938.72544
905,TwitterX,198.94244,0.04129,-98.03912,-1.06053,228.86725,-116.88115,AI,0.30856,1.29526,11.76735,2.53242,True,945.69264
906,TwitterX,199.55812,-0.53146,-101.99214,-1.05576,229.49629,-121.39864,EBIT/Wh,-1.46308,-2.85290,12.68425,2.00856,True,946.79454
907,TwitterX,198.52080,0.02717,-105.94749,-1.05260,228.46019,-120.75478,AI,2.81669,-1.20195,14.87381,2.94377,True,939.63025
908,Tesla,200.98059,0.04241,-99.47191,-1.05652,230.91655,-123.71201,Q3,-0.98390,0.80258,9.18689,-4.09020,True,955.16702
909,Tesla,200.25334,-0.46523,-89.40945,-1.05559,230.18898,-117.16194,Q3,-0.06965,-0.91682,11.82578,-3.81141,True,956.56199
910,SpaceX,198.55151,0.56836,-96.23441,-1.04918,228.49351,-119.44897,AI,-0.12730,1.14852,2.94245,-0.28610,True,944.64033
911,TwitterX,200.80491,0.03980,-98.57596,-1.05702,230.73521,-124.18293,Q3,-0.12958,0.27489,11.23895,1.80302,True,954.73659
912,Tesla,201.57940,-0.52932,-100.15455,-1.04135,231.53751,-121.63369,Q2,-0.33632,0.83570,8.41575,-4.81128,True,957.81970
913,SpaceX,199.06977,-0.00675,-102.85842,-1.05847,228.99842,-120.19345,EBIT/Wh,-0.29720,-1.57704,13.60233,0.66405,True,943.91966
914,Tesla,199.07965,0.87774,-95.79519,-1.04803,229.02902,-119.74415,EBIT/Wh,1.11311,-0.05133,9.25230,0.37126,True,947.50065
915,Tesla,201.74950,0.27864,-107.55366,-1.04414,231.70309,-120.89912,Q2,0.35524,0.58053,7.31972,-1.64977,True,954.97069
916,SpaceX,200.48276,0.09233,-89.81116,-1.06217,230.40419,-119.77184,Q3,-0.11235,0.22214,8.55491,-2.96496,True,957.50824
917,Tesla,200.21934,-0.51436,-96.70159,-1.05426,230.15791,-121.91948,Q3,1.62257,-1.52228,9.87590,1.72586,True,952.74593
918,Tesla,199.55707,1.76659,-98.68621,-1.04834,229.50614,-121.67454,EBIT/Wh,0.05828,-1.82987,13.66283,-2.98341,True,948.44224
919,TwitterX,199.98787,0.06200,-106.45645,-1.05283,229.93187,-124.18713,EBIT/Wh,-1.39517,0.93099,12.24474,-0.70856,True,946.71112
920,TwitterX,201.06790,-0.17447,-97.97230,-1.06038,230.99316,-120.84758,Q2,-2.41512,-2.59037,9.82644,-3.78446,True,956.35333
921,Tesla,200.14528,0.08926,-99.51791,-1.04068,230.10583,-121.23457,Q3,-1.12930,1.26750,13.10480,-5.22718,True,950.96746
922,SpaceX,199.39224,0.20899,-102.21926,-1.05984,229.32048,-123.12321,EBIT/Wh,-0.09443,-1.12647,9.37480,1.84570,True,945.85158
923,Tesla,199.60838,0.28439,-100.15833,-1.03962,229.57091,-120.75391,EBIT/Wh,0.44521,1.80361,9.64138,-3.01382,True,947.96272
924,SpaceX,200.70342,-0.31272,-97.85432,-1.07085,230.60979,-121.72338,Q3,-0.26815,0.00255,11.10531,-2.19522,True,954.58992
925,SpaceX,197.65837,-0.71894,-94.35298,-1.05924,227.58320,-119.38457,AI,0.39462,1.00329,9.82085,1.20686,True,941.11538
926,TwitterX,199.70304,-0.71603,-98.17643,-1.05277,229.64583,-121.65012,EBIT/Wh,2.64086,1.02670,14.34525,2.66515,True,949.42700
927,Tesla,200.27839,0.16230,-99.27346,-1.04449,230.23149,-119.98660,Q3,1.26817,-1.50278,10.54921,-4.79587,True,951.75523
928,Tesla,198.07645,-0.13013,-103.63545,-1.05613,228.01245,-121.01465,AI,2.39238,0.10542,9.75935,2.72843,True,938.56451
929,TwitterX,200.21955,0.50980,-101.34680,-1.05635,230.15323,-121.77267,Q3,2.80166,0.70471,12.31988,-3.48788,True,950.42435
930,SpaceX,199.21275,0.88719,-99.60668,-1.04629,229.15897,-119.57758,EBIT/Wh,2.30425,-0.37303,8.49586,2.22349,True,946.26041
931,SpaceX,201.54636,-0.01318,-98.41945,-1.05691,231.47887,-121.01022,Q2,-0.10034,0.02612,10.30736,-2.74947,True,958.52210
932,Tesla,199.59154,1.55101,-94.23531,-1.05480,229.52979,-122.68928,EBIT/Wh,-0.19060,0.77013,6.82966,1.88253,True,950.84005
933,TwitterX,199.88770,-0.50335,-98.14127,-1.05556,229.82178,-124.53951,EBIT/Wh,1.18801,1.08404,15.59176,3.41680,True,950.36788
934,SpaceX,200.44733,0.52044,-98.61332,-1.05930,230.37438,-123.17632,Q3,0.45043,0.09996,9.44444,2.03016,True,952.92997
935,SpaceX,199.31111,0.53296,-100.94149,-1.05348,229.24601,-122.06458,EBIT/Wh,-0.56004,0.26179,11.97150,1.97524,True,946.08480
936,Tesla,199.45256,-0.18610,-103.94284,-1.04236,229.40902,-118.09050,EBIT/Wh,-0.53963,-1.34061,9.80076,-1.74421,True,945.29136
937,TwitterX,199.72768,0.71791,-103.56018,-1.05489,229.66579,-121.48268,EBIT/Wh,3.24739,0.14562,10.15146,-3.37066,True,946.85830
938,SpaceX,199.55931,0.19200,-99.99062,-1.06435,229.47991,-121.44790,EBIT/Wh,1.12675,-0.41377,9.51943,3.70449,True,947.80123
939,SpaceX,199.84385,-0.77468,-103.89419,-1.06026,229.76785,-119.26208,EBIT/Wh,-0.43852,0.06345,12.68845,-3.48895,True,947.27214
940,TwitterX,199.84257,1.46800,-99.15412,-1.05376,229.77672,-120.00244,EBIT/Wh,-1.34773,-1.08871,8.90329,0.34570,True,949.63579
941,Tesla,199.88528,-0.04815,-102.47519,-1.04453,229.83871,-122.51859,EBIT/Wh,-1.31411,2.32851,10.52820,-3.21128,True,948.18882
942,Tesla,200.05051,-1.19237,-103.75286,-1.05552,229.98671,-121.95710,Q3,-1.02123,2.64317,11.15484,-1.29349,True,948.37613
943,Tesla,199.51641,-0.15187,-100.94117,-1.05300,229.45651,-118.32637,EBIT/Wh,0.87828,-2.84100,12.83505,1.76475,True,947.11149
944,Tesla,201.00849,-0.90285,-102.40574,-1.04073,230.96898,-122.49822,Q3,-0.81120,1.56520,13.31992,-4.82056,True,953.83959
945,TwitterX,200.18892,0.18930,-99.68019,-1.04917,230.13835,-120.58548,Q3,-0.41079,-1.60048,11.99225,0.76770,True,951.10452
946,SpaceX,198.67228,-0.67637,-95.99392,-1.06757,228.58828,-120.11513,AI,0.03433,-1.00794,14.55985,2.37776,True,945.36443
947,Tesla,200.28256,0.50148,-102.94819,-1.05607,230.21855,-121.16636,Q3,-1.73687,3.06255,11.90879,2.21694,True,949.93868
948,TwitterX,200.27250,0.71377,-102.74712,-1.05364,230.20699,-122.96144,Q3,0.87341,-1.28975,14.78727,1.79383,True,949.98894
949,SpaceX,199.58752,-0.72820,-100.03471,-1.05545,229.52281,-119.96757,EBIT/Wh,0.32589,0.49409,15.41569,3.21918,True,947.92023
950,SpaceX,199.40538,-0.85800,-98.92942,-1.05025,229.34592,-118.86067,EBIT/Wh,0.83881,1.40427,9.96832,9.47918,True,947.56217
951,SpaceX,200.13621,0.27177,-94.85846,-1.04639,230.08079,-121.37754,Q3,0.16141,-0.08215,10.29372,-0.87102,True,953.25180
952,TwitterX,199.03463,-0.42851,-98.58795,-1.05122,228.97740,-120.51023,EBIT/Wh,1.09276,0.10937,11.24829,1.28303,True,945.87916
953,Tesla,201.14039,0.66930,-105.83090,-1.05217,231.08172,-121.97730,Q2,-2.28631,3.52904,9.27676,-5.07757,True,952.78648
954,TwitterX,200.60127,-0.64534,-99.49794,-1.05519,230.54010,-122.24446,Q3,0.37050,0.68287,17.36877,-0.01575,True,953.25736
955,SpaceX,200.31967,0.40848,-102.29487,-1.05333,230.25777,-122.62146,Q3,-0.56323,0.03589,10.55661,0.95606,True,950.45091
956,Tesla,200.81064,0.59664,-98.69845,-1.05513,230.74869,-122.43190,Q3,1.07409,0.20191,7.53108,-1.36269,True,954.70395
957,TwitterX,199.65530,0.54886,-101.92715,-1.05253,229.59516,-120.61679,EBIT/Wh,0.34262,-0.38728,18.00540,3.73010,True,947.31292
958,SpaceX,200.87816,0.09536,-100.65189,-1.06199,230.79990,-122.18595,Q3,1.08895,0.19599,8.13414,1.45189,True,954.06487
959,TwitterX,200.89510,0.54663,-102.94199,-1.05493,230.83256,-118.19288,Q3,1.30245,1.27928,10.36445,-7.42412,True,953.00449
960,TwitterX,199.65114,0.75479,-100.16204,-1.05497,229.58436,-120.57399,EBIT/Wh,1.55397,-0.17664,15.62798,-2.49222,True,948.17469
961,Tesla,199.76201,-1.09023,-97.39035,-1.04033,229.72289,-120.74294,EBIT/Wh,1.49156,-1.55693,11.58188,-6.54886,True,950.11487
962,Tesla,200.25605,-0.28236,-98.39477,-1.04291,230.21349,-120.13003,Q3,0.90749,1.60369,12.77798,1.13683,True,952.08285
963,SpaceX,198.92383,0.47415,-106.30662,-1.05923,228.85097,-120.75957,AI,-0.32025,-0.62324,6.71702,0.92964,True,941.46585
964,Tesla,200.44646,-0.22601,-99.68648,-1.04615,230.39760,-121.73178,Q3,0.82468,-1.35864,8.04350,2.73277,True,952.38908
965,Tesla,202.01800,0.98807,-99.64525,-1.04592,231.97050,-124.09640,Q2,-1.94866,1.09553,6.42819,-1.87469,True,960.26736
966,SpaceX,201.13376,0.56313,-95.59714,-1.06350,231.05278,-120.68411,Q2,0.45691,1.44878,10.97206,-3.61735,True,957.87021
967,SpaceX,202.05571,0.25718,-98.92185,-1.06440,231.97280,-124.67556,Q1,-0.04316,-0.87422,7.43920,4.32954,True,960.81765
968,TwitterX,200.10569,0.28709,-100.65544,-1.05426,230.04367,-122.92861,Q3,-0.34558,-1.48282,16.75778,1.55545,True,950.20073
969,SpaceX,200.38427,-0.04285,-98.50936,-1.04513,230.33226,-121.88183,Q3,0.34255,-1.71309,16.53363,3.73374,True,952.66667
970,SpaceX,200.48882,0.04114,-98.60188,-1.05829,230.41492,-122.06137,Q3,-0.51511,0.13740,14.40142,4.24413,True,953.14315
971,Tesla,198.99128,-1.06553,-102.46087,-1.05195,228.93439,-120.74714,EBIT/Wh,-2.24938,0.93470,10.93774,5.92539,True,943.72596
972,TwitterX,200.14468,-0.68516,-101.65390,-1.05086,230.09071,-121.69684,Q3,-0.99032,-2.55337,8.37124,-1.34450,True,949.89643
973,SpaceX,200.96409,0.21207,-102.39526,-1.04669,230.90822,-123.11557,Q3,-0.27730,-0.73191,8.80653,5.27906,True,953.62281
974,SpaceX,199.31861,-0.76802,-97.36659,-1.04942,229.26032,-122.07663,EBIT/Wh,-0.35148,0.55319,9.48798,4.30478,True,947.90978
975,TwitterX,199.55688,0.13522,-94.96708,-1.05438,229.49588,-122.01600,EBIT/Wh,-3.16115,-0.78876,8.92668,-2.22575,True,950.30087
976,TwitterX,200.59586,-0.26468,-96.00722,-1.05643,230.52600,-121.41947,Q3,-0.64917,0.35432,17.21118,5.99800,True,954.97567
977,SpaceX,199.76430,-0.31283,-103.04139,-1.06003,229.68778,-123.03271,EBIT/Wh,2.06335,1.06139,12.73112,4.78725,True,947.30083
978,Tesla,199.97972,1.21419,-101.09538,-1.04502,229.93253,-123.60999,EBIT/Wh,3.07730,-4.49941,8.39277,-4.06337,True,949.35092
979,Tesla,200.42011,0.56300,-101.23861,-1.04781,230.36824,-122.18951,Q3,0.58965,-1.17483,11.80854,-1.72131,True,951.48125
980,Tesla,198.05153,1.55763,-95.22142,-1.04072,228.01072,-119.18046,AI,-2.29171,1.13511,15.01126,-2.80719,True,942.64695
981,Tesla,201.26956,-0.53483,-100.08780,-1.04334,231.22574,-122.63152,Q2,-1.46231,0.08162,10.30297,-1.29987,True,956.30390
982,Tesla,201.10757,0.27388,-101.54789,-1.05304,231.04774,-120.79209,Q2,0.25625,-0.28001,13.21724,0.68719,True,954.76390
983,TwitterX,200.22088,-1.23167,-98.00116,-1.05593,230.15781,-122.16229,Q3,1.86552,1.95585,7.35240,0.87724,True,952.10381
984,TwitterX,198.33990,-0.11241,-95.21215,-1.05632,228.27551,-119.65611,AI,-2.35730,-3.03334,10.79205,-0.67293,True,944.09342
985,Tesla,199.62494,-0.93042,-102.68902,-1.04056,229.58601,-122.87712,EBIT/Wh,-0.77831,-0.91859,8.12083,-4.24603,True,946.78020
986,Tesla,200.33658,-0.71704,-104.04569,-1.04541,230.28928,-124.66516,Q3,1.65573,-1.10217,8.16961,-1.97700,True,949.66006
987,SpaceX,202.49515,0.39683,-107.61570,-1.04575,232.44338,-123.82936,Q1,-0.34764,0.13138,12.58599,4.92884,True,958.66788
988,Tesla,199.29103,-0.54034,-100.89896,-1.04765,229.24088,-120.95939,EBIT/Wh,2.12473,-1.76048,5.05683,0.62958,True,946.00566
989,Tesla,199.91078,0.29379,-102.49036,-1.04976,229.85648,-123.12596,EBIT/Wh,1.89536,-0.56662,9.39376,3.06835,True,948.30874
990,SpaceX,199.84175,0.02564,-101.11823,-1.06195,229.76430,-118.50662,EBIT/Wh,-0.61174,-0.50290,7.26035,-1.40852,True,948.64962
991,TwitterX,200.78104,1.39635,-102.56587,-1.05120,230.72789,-123.00605,Q3,1.94385,2.26113,10.14500,2.72474,True,952.62226
992,Tesla,200.05593,-0.55923,-99.62464,-1.04658,230.00623,-120.21025,Q3,-0.86323,0.45520,9.64479,-2.92779,True,950.46731
993,SpaceX,201.52045,0.34288,-101.24259,-1.05559,231.45575,-121.15451,Q2,-0.22487,0.35254,11.91303,3.88273,True,956.98093
994,Tesla,199.79131,0.50567,-99.27591,-1.04752,229.74066,-121.69751,EBIT/Wh,-1.45266,0.84428,14.50833,-1.43111,True,949.31858
995,SpaceX,200.02453,0.67719,-99.31699,-1.05167,229.96146,-121.55835,Q3,-1.54425,-0.34108,10.61670,3.91039,True,950.46417
996,Tesla,198.67049,0.74192,-96.98736,-1.05112,228.61416,-119.59065,AI,0.02380,1.32543,8.87992,-0.92041,True,944.85876
997,Tesla,198.43611,-0.81423,-89.78519,-1.05760,228.37012,-120.91711,AI,1.30227,-0.84998,13.11041,4.13326,True,947.28795
998,Tesla,200.71506,0.09257,-96.91606,-1.04623,230.66667,-121.51564,Q3,-1.14802,-0.51808,7.15013,1.46755,True,955.11728
999,Tesla,199.80250,-1.33903,-100.42080,-1.05802,229.73440,-121.80929,EBIT/Wh,-1.42218,-0.12714,7.62361,1.68759,True,948.80211
1000,TwitterX,201.13240,0.33381,-98.49950,-1.05717,231.06558,-119.65399,Q2,0.84300,-0.08210,12.00042,0.82467,True,956.41223
1001,SpaceX,198.71779,1.20362,-98.77901,-1.05300,228.65741,-120.92240,AI,-0.43952,-0.42358,9.57838,4.45364,True,944.19943
1002,TwitterX,197.26803,-1.07641,-98.73260,-1.05976,227.19476,-116.79413,AI,-2.61060,0.35346,9.10507,8.44856,True,936.97384
1003,SpaceX,198.14236,-0.75808,-99.22685,-1.05026,228.08280,-116.16080,AI,0.73440,0.72408,14.65477,5.95205,True,941.09838
1004,Tesla,198.69072,-0.39535,-94.03548,-1.05811,228.62398,-123.15907,AI,-2.40307,2.77929,13.23662,0.64012,True,946.43585
1005,Tesla,199.95225,-1.51435,-99.79704,-1.05421,229.89012,-120.04196,EBIT/Wh,1.90880,-2.12129,10.23956,-0.58516,True,949.86272
1006,Tesla,201.74693,-0.00085,-96.62536,-1.05656,231.68247,-122.10580,Q2,0.04613,-0.42542,9.80350,-3.21870,True,960.42199
1007,TwitterX,199.91258,0.80063,-95.27055,-1.05357,229.84817,-121.83589,EBIT/Wh,-2.23800,0.01240,9.48493,0.98294,True,951.92761
1008,Tesla,199.29957,0.81416,-100.12765,-1.04991,229.24534,-119.20239,EBIT/Wh,-0.45201,1.09671,13.87670,-5.56440,True,946.43404
1009,TwitterX,199.68015,0.19142,-97.68098,-1.05900,229.61116,-123.35173,EBIT/Wh,-1.72918,-2.62654,13.49133,-0.60889,True,949.56024
1010,Tesla,200.97417,0.26395,-99.57479,-1.04738,230.92472,-125.04127,Q3,0.75077,-2.83441,6.70893,-3.27844,True,955.08347
1011,TwitterX,200.50178,-0.03083,-99.29914,-1.05544,230.43458,-123.51666,Q3,-0.26004,0.00386,14.73891,-1.74690,True,952.85932
1012,TwitterX,198.46927,-1.26417,-95.79158,-1.05573,228.40361,-119.63742,AI,1.44902,0.67660,12.14873,2.66663,True,944.45056
1013,Tesla,200.08763,-0.43498,-99.73650,-1.05596,230.02451,-120.36592,Q3,0.62524,-0.40991,8.10170,-0.63204,True,950.56989
1014,TwitterX,199.08674,-0.34527,-97.68495,-1.05797,229.01849,-122.25679,EBIT/Wh,-0.27571,2.80389,17.86638,-1.49544,True,946.59125
1015,SpaceX,199.57167,-0.26939,-97.27285,-1.06369,229.49023,-120.47497,EBIT/Wh,0.39990,0.63702,12.60413,2.16322,True,949.22192
1016,Tesla,197.43871,-0.40404,-100.06308,-1.05670,227.37299,-119.02300,AI,0.92747,-0.51952,12.79301,-3.70021,True,937.16199
1017,SpaceX,198.94590,-0.40604,-95.92415,-1.06307,228.86692,-118.07019,AI,0.98798,0.01011,15.66616,0.45753,True,946.76742
1018,SpaceX,200.62178,0.74434,-103.20320,-1.04306,230.57439,-123.94310,Q3,-0.46821,0.33360,6.64881,1.21309,True,951.50730
1019,Tesla,200.74604,1.27108,-108.09166,-1.04633,230.69724,-122.73034,Q3,-0.75096,2.32046,8.56984,-1.63082,True,949.68436
1020,Tesla,198.33295,1.24648,-103.45288,-1.04856,228.28047,-120.48033,AI,1.61957,-0.12147,13.61657,-1.91043,True,939.93831
1021,Tesla,200.20343,-1.16062,-96.62226,-1.05378,230.14340,-119.93110,Q3,-0.46560,1.11158,12.70691,-0.68250,True,952.70603
1022,SpaceX,200.70998,-0.01104,-102.05845,-1.04930,230.65506,-123.28659,Q3,-0.96453,0.20476,12.01017,4.38698,True,952.52069
1023,SpaceX,200.01306,-0.10134,-100.84765,-1.06126,229.93648,-122.89846,Q3,-0.30689,-0.26149,9.30980,-0.66208,True,949.64146
1024,SpaceX,198.47773,-1.57108,-99.30894,-1.04173,228.43413,-117.90598,AI,-0.57231,0.63779,5.83766,1.01992,True,942.73418
1025,Tesla,198.40362,0.07208,-94.94899,-1.05912,228.33459,-120.27912,AI,2.90299,-1.83021,13.70514,-2.86445,True,944.54363
1026,SpaceX,200.07190,0.08335,-101.01817,-1.05066,230.01496,-119.47532,Q3,-0.01351,0.26245,10.29569,-2.26747,True,949.85043
1027,Tesla,200.42326,0.36878,-98.92206,-1.04732,230.37347,-121.53896,Q3,-1.64050,0.39309,16.29750,-4.53762,True,952.65528
1028,SpaceX,199.17819,0.74916,-101.06463,-1.06853,229.08820,-119.23676,EBIT/Wh,0.94095,-0.29395,11.71632,8.78185,True,945.35863
1029,SpaceX,200.45649,-0.40348,-97.27770,-1.04536,230.40704,-120.58862,Q3,0.52291,-0.74746,10.07950,2.35544,True,953.64361
1030,TwitterX,200.56139,-0.26893,-97.23885,-1.05589,230.49706,-120.58992,Q3,-0.35699,-1.96456,9.61420,-1.44201,True,954.18753
1031,Tesla,201.58810,0.23213,-103.34895,-1.04855,231.53490,-122.33275,Q2,-0.00714,-0.43063,9.50788,5.64417,True,956.26602
1032,Tesla,201.94150,-0.52909,-106.64677,-1.04574,231.89350,-121.58840,Q2,-0.14090,-1.76290,6.90622,3.81501,True,956.38412
1033,Tesla,201.30745,1.01012,-99.52670,-1.05460,231.24472,-122.20728,Q2,0.60775,-0.00542,7.50571,-3.69429,True,956.77392
1034,TwitterX,200.63622,0.57793,-103.16493,-1.05486,230.57634,-122.29023,Q3,-0.62116,2.03313,5.67668,1.68519,True,951.59863
1035,SpaceX,200.34085,0.04776,-100.23224,-1.05738,230.27338,-122.45138,Q3,1.42764,0.02639,6.51230,1.10019,True,951.58813
1036,TwitterX,200.66170,-1.19202,-103.32177,-1.05027,230.60813,-118.36419,Q3,-2.66518,-1.07029,8.70331,-0.21057,True,951.64764
1037,SpaceX,201.05226,0.64213,-104.75684,-1.04142,231.00907,-122.86540,Q2,0.89802,-1.05056,10.91176,1.84124,True,952.88287
1038,Tesla,198.68203,0.35571,-100.83547,-1.05333,228.62171,-123.27109,AI,0.93021,0.97813,6.80154,-2.97576,True,942.99242
1039,TwitterX,199.25891,-0.54267,-97.42442,-1.05784,229.18835,-119.24583,EBIT/Wh,-0.84282,0.87576,11.88557,-0.69745,True,947.58234
1040,Tesla,200.96761,-0.00987,-102.53720,-1.04902,230.91479,-121.80951,Q3,-2.24690,2.68505,11.92930,-2.33097,True,953.56944
1041,TwitterX,201.73689,1.02011,-104.54980,-1.05272,231.67672,-123.45216,Q2,-1.34795,-0.48088,11.62579,-2.05363,True,956.40954
1042,SpaceX,199.88537,-0.66738,-104.13415,-1.07093,229.79171,-120.71622,EBIT/Wh,0.68339,0.17159,8.45924,2.75060,True,947.35975
1043,TwitterX,200.75464,0.25166,-94.44939,-1.05713,230.68444,-121.74043,Q3,-0.82214,0.69395,12.53383,0.56848,True,956.54853
1044,SpaceX,199.94987,0.08513,-104.25259,-1.05725,229.87810,-120.01961,EBIT/Wh,0.86234,-0.02443,9.95224,1.86543,True,947.62303
1045,TwitterX,198.74366,0.82808,-100.41521,-1.05315,228.67963,-119.63036,AI,-1.58423,-0.38346,12.40873,-3.24664,True,943.51069
1046,SpaceX,200.05409,1.11332,-101.07285,-1.04573,230.00326,-118.69341,Q3,0.68658,0.31669,11.05677,0.70928,True,949.73402
1047,TwitterX,200.45347,0.50803,-99.57513,-1.05258,230.39218,-122.27659,Q3,0.27868,-0.35286,19.17166,-2.41356,True,952.47981
1048,Tesla,200.18812,1.00824,-101.13847,-1.04149,230.14761,-120.76653,Q3,-0.07066,-0.60696,10.89245,-4.97111,True,950.37137
1049,Tesla,201.12799,0.37369,-102.89005,-1.05279,231.06844,-122.94340,Q2,-1.44735,0.13609,10.41599,-2.01303,True,954.19493
1050,SpaceX,200.58581,-0.85205,-99.70892,-1.05177,230.52499,-119.62601,Q3,-0.91976,-0.38471,11.06865,3.84174,True,953.07457
1051,TwitterX,201.39926,2.14333,-104.30882,-1.05126,231.34185,-125.01115,Q2,-0.64459,0.66339,4.53984,3.08253,True,954.84191
1052,TwitterX,200.39578,-1.19591,-106.51283,-1.05553,230.33490,-120.39884,Q3,-1.59891,-1.97976,13.90211,0.89197,True,948.72248
1053,Tesla,200.50867,0.67457,-102.04495,-1.04216,230.46696,-120.24234,Q3,0.36239,-0.55356,13.83157,-2.36442,True,951.52088
1054,Tesla,199.53479,1.64113,-98.58897,-1.05108,229.47953,-120.59446,EBIT/Wh,2.55270,-2.05961,9.49853,-3.78318,True,948.37948
1055,TwitterX,199.22954,-0.61467,-99.18933,-1.06020,229.15518,-120.63585,EBIT/Wh,2.39133,1.20430,10.11503,-1.66986,True,946.55304
1056,Tesla,200.39066,-1.28479,-98.50508,-1.05131,230.33503,-120.47260,Q3,0.58108,1.74390,13.81521,-2.48222,True,952.70076
1057,SpaceX,200.54631,-0.83165,-98.16626,-1.05335,230.48082,-123.38072,Q3,0.26997,-0.39910,13.58275,-2.53993,True,953.64840
1058,Tesla,199.05178,-1.06979,-100.75240,-1.04742,229.00212,-120.83302,EBIT/Wh,-0.65963,-1.12701,11.02819,-2.11150,True,944.88271
1059,TwitterX,198.67727,1.01322,-97.70060,-1.05059,228.62376,-119.35690,AI,0.63700,-0.00812,9.24478,4.81828,True,944.53603
1060,Tesla,201.04321,-0.40195,-97.30493,-1.04043,231.00344,-124.47246,Q2,-0.27625,-0.03431,7.75149,3.06812,True,956.56360
1061,Tesla,200.26003,-0.58982,-101.27959,-1.04150,230.21787,-118.14561,Q3,2.00917,-0.65611,12.14758,-0.01970,True,950.66038
1062,TwitterX,199.98422,-0.63849,-102.22071,-1.05760,229.91697,-124.55297,EBIT/Wh,-1.14268,-0.33698,9.88620,1.32681,True,948.81075
1063,SpaceX,197.99725,-1.26727,-99.80535,-1.04792,227.94342,-119.25439,AI,0.47808,-0.85817,13.36427,0.55894,True,940.08360
1064,TwitterX,197.54707,-0.34022,-97.93086,-1.05353,227.48767,-119.19740,AI,-2.90565,-0.98924,11.97275,-5.66715,True,938.76992
1065,SpaceX,200.30650,1.08340,-99.02293,-1.05213,230.24310,-122.67443,Q3,0.33610,0.40356,15.16382,3.85513,True,952.02105
1066,Tesla,199.74808,-0.66015,-99.25704,-1.04297,229.70450,-119.86782,EBIT/Wh,-1.69011,1.83294,12.13351,-2.24478,True,949.11189
1067,Tesla,200.16597,-0.19799,-98.30171,-1.05747,230.10048,-122.67335,Q3,-1.62625,1.35075,12.00901,-3.41192,True,951.67902
1068,TwitterX,201.56201,-1.10608,-99.25868,-1.05400,231.49971,-120.93599,Q2,-2.01284,-1.98063,8.83039,-1.16343,True,958.18072
1069,Tesla,201.58855,0.28226,-98.28645,-1.04947,231.53372,-124.97551,Q2,1.49401,-1.38279,13.04392,-4.45160,True,958.79951
1070,TwitterX,199.88376,-0.01900,-101.59710,-1.05932,229.81097,-121.98724,EBIT/Wh,0.07497,1.99533,14.07417,0.24557,True,948.62025
1071,TwitterX,199.39521,-0.50022,-93.10225,-1.05737,229.33080,-119.56533,EBIT/Wh,-1.83075,-0.50968,7.72722,1.92819,True,950.42492
1072,SpaceX,198.80659,-0.37431,-100.07014,-1.06309,228.72551,-118.52434,AI,0.12472,0.53565,13.91344,6.41796,True,943.99790
1073,TwitterX,200.93792,0.31770,-101.81650,-1.05397,230.87325,-122.42039,Q3,1.62460,1.20726,16.98795,2.80890,True,953.78133
1074,Tesla,199.52368,0.44492,-95.46333,-1.04824,229.47113,-120.23703,EBIT/Wh,2.08374,-1.91069,15.78327,-0.83360,True,949.88673
1075,Tesla,199.01415,-0.99523,-100.16092,-1.04160,228.97165,-122.01047,EBIT/Wh,2.18933,-1.72937,12.22962,-2.44111,True,944.99030
1076,SpaceX,200.41597,1.04330,-101.70205,-1.04971,230.35604,-121.26749,Q3,0.73157,-0.03689,9.99153,-1.11289,True,951.22885
